round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,max_coordinate_step_ratio,aggregation_delta_norm,server_update_norm,server_update_clipped,coordinate_step_clipped,coordinate_direction_rejected,selected_candidate_id,requested_candidate_id,gate_status,candidate_score,candidate_source,candidate_budget,weight_l1_from_previous,selection_epsilon,llm_score_tolerance,weight_l1_change_limit,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
11,size_only,0.0005,20,0.99197805,3869619.5,2954357.0,-0.99197805,0.34788814,-1.3529956340789795,fedyogi,1.0,0.4,0.75,6.703642660653923,3.7400911226116724,False,True,True,,,,,,,,,,,0.9930387735366821,148,946.1285766601562,6.906609298414942,6.906609298414942,1.9860775470733643,0.9887621998786926,150,950.3997314453125,8.891215518525325,8.891215518525325,1.9775243997573853,0.991632342338562,140,802.6365844726563,5.934483123120104,5.934483123120104,1.983264684677124,0.3378995433789954,0.3424657534246575,0.319634703196347
12,size_only,0.0005,20,0.9877787,3851053.5,2939679.8,-0.9877787,0.346219,-1.3304710388183594,fedyogi,1.0,0.4,0.75,7.635944460919567,3.7873222566364815,False,True,True,,,,,,,,,,,0.9904630780220032,148,856.6082397460938,7.2092280290865505,7.2092280290865505,1.9809261560440063,0.9832280874252319,150,869.9005737304688,10.318671001684814,10.318671001684814,1.9664561748504639,0.9861077070236206,140,715.2496948242188,6.998755320885796,6.998755320885796,1.9722154140472412,0.3378995433789954,0.3424657534246575,0.319634703196347
13,size_only,0.0005,20,0.9812636,3826381.2,2918356.5,-0.9812636,0.3440009,-1.300705909729004,fedyogi,1.0,0.4,0.75,6.941572250598349,3.5288327648636133,False,True,True,,,,,,,,,,,0.9849598407745361,148,786.625,6.484717202482292,6.484717202482292,1.9699196815490723,0.9743373394012451,150,798.3504028320312,8.786737721675644,8.786737721675644,1.9486746788024902,0.9801831841468811,140,668.27021484375,7.3157820996993586,7.3157820996993586,1.9603663682937622,0.3378995433789954,0.3424657534246575,0.319634703196347
14,size_only,0.0005,20,0.9729744,3794064.8,2890682.0,-0.9729744,0.34109557,-1.2620079517364502,fedyogi,1.0,0.4,0.75,6.923221350706183,3.528654767595134,False,True,True,,,,,,,,,,,0.9777076840400696,148,690.8049194335938,6.172663405702178,6.172663405702178,1.9554153680801392,0.967509925365448,150,717.6481811523438,9.41913565678697,9.41913565678697,1.935019850730896,0.9706475138664246,140,590.5241577148438,6.654273282889663,6.654273282889663,1.9412950277328491,0.3378995433789954,0.3424657534246575,0.319634703196347
15,size_only,0.0005,20,0.96193,3755324.5,2855579.2,-0.96193,0.33761272,-1.2160499095916748,fedyogi,1.0,0.4,0.75,6.880087958852861,3.421988726498977,False,True,True,,,,,,,,,,,0.9716083407402039,148,637.9273559570313,6.600538297237673,6.600538297237673,1.9432166814804077,0.9539268016815186,150,637.45224609375,8.90609003168477,8.90609003168477,1.907853603363037,0.9582297801971436,140,525.2622863769532,6.844819343042322,6.844819343042322,1.916459560394287,0.3378995433789954,0.3424657534246575,0.319634703196347
16,size_only,0.0005,20,0.9466536,3710443.0,2810202.0,-0.9466536,0.33357778,-1.1633963584899902,fedyogi,1.0,0.4,0.75,6.1854646046111315,3.1936084699909624,False,True,True,,,,,,,,,,,0.9509837627410889,148,580.8577819824219,4.9526013589248326,4.9526013589248326,1.9019675254821777,0.9342032074928284,150,554.448095703125,9.257612535780314,9.257612535780314,1.8684064149856567,0.9401679635047913,140,448.66051025390624,6.623173558469304,6.623173558469304,1.8803359270095825,0.3378995433789954,0.3424657534246575,0.319634703196347
17,size_only,0.0005,20,0.924308,3645407.8,2746362.5,-0.924308,0.32773095,-1.0882227420806885,fedyogi,1.0,0.4,0.75,6.628422179969042,3.4612879863250434,False,True,True,,,,,,,,,,,0.9363881945610046,148,481.4155517578125,5.576012612551773,5.576012612551773,1.8727763891220093,0.9041288495063782,150,497.2904479980469,8.331314865243806,8.331314865243806,1.8082576990127563,0.9186753034591675,140,390.0242614746094,7.8403867391176885,7.8403867391176885,1.837350606918335,0.3378995433789954,0.3424657534246575,0.319634703196347
18,size_only,0.0005,20,0.89527243,3555910.5,2661494.0,-0.89527243,0.31968492,-0.9869469404220581,fedyogi,1.0,0.4,0.75,6.4683104788484975,3.374680294370731,False,True,True,,,,,,,,,,,0.9158487915992737,148,398.8116027832031,5.865327894957344,5.865327894957344,1.8316975831985474,0.8804676532745361,150,418.55385131835936,8.25036849443221,8.25036849443221,1.7609353065490723,0.8804724812507629,140,333.80145874023435,7.284974396391434,7.284974396391434,1.7609449625015259,0.3378995433789954,0.3424657534246575,0.319634703196347
19,size_only,0.0005,20,0.8551098,3436798.5,2547141.8,-0.8551098,0.30897647,-0.8560630083084106,fedyogi,1.0,0.4,0.75,6.178863064667733,3.288512813883239,False,True,True,,,,,,,,,,,0.8901629447937012,148,336.0425598144531,5.95688161632826,5.95688161632826,1.7803258895874023,0.8405709862709045,150,352.82554931640624,7.092096680638798,7.092096680638798,1.681141972541809,0.8569846153259277,140,280.6616455078125,7.626209626720656,7.626209626720656,1.7139692306518555,0.3378995433789954,0.3424657534246575,0.319634703196347
20,size_only,0.0005,20,0.8098153,3312703.2,2420475.8,-0.8098153,0.29782,-0.7244460582733154,fedyogi,1.0,0.4,0.75,4.66317661940998,2.702252755414817,False,True,True,,,,,,,,,,,0.8541795611381531,148,282.6821594238281,4.241127806817183,4.241127806817183,1.7083591222763062,0.7919207215309143,150,311.80137329101564,5.936038212944291,5.936038212944291,1.5838414430618286,0.8307367563247681,140,212.99070434570314,7.016558561309623,7.016558561309623,1.6614735126495361,0.3378995433789954,0.3424657534246575,0.319634703196347
