round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
11,size_only,0.0005,20,0.99999124,3907277.8,2983889.0,-0.99999124,0.3512737,-1.3990159034729004,fedyogi,1.0,0.003,200.46361779926414,200.00055604655574,False,0.9997906684875488,148,1436.9995849609375,14.009372538216073,14.009372538216073,1.9995813369750977,0.9996814727783203,150,1462.536279296875,14.303582789043652,14.303582789043652,1.9993629455566406,0.9996947050094604,140,1255.1057373046874,13.427638257411825,13.427638257411825,1.999389410018921,0.3378995433789954,0.3424657534246575,0.319634703196347
12,size_only,0.0005,20,0.9999832,3907177.5,2983838.5,-0.9999832,0.3512647,-1.398893117904663,fedyogi,1.0,0.003,200.5247829242073,200.0005623601192,False,0.9997245669364929,148,1431.1994384765626,14.884951744060956,14.884951744060956,1.9994491338729858,0.999579668045044,150,1460.6321533203125,15.472254135353463,15.472254135353463,1.999159336090088,0.9996132254600525,140,1228.0192138671875,14.002174154086168,14.002174154086168,1.999226450920105,0.3378995433789954,0.3424657534246575,0.319634703196347
13,size_only,0.0005,20,0.9999697,3907017.2,2983755.2,-0.9999697,0.3512503,-1.3986961841583252,fedyogi,1.0,0.003,200.59640222077346,200.00055770738783,False,0.9997225403785706,148,1437.1606689453124,16.019854471478407,16.019854471478407,1.9994450807571411,0.9995620846748352,150,1442.8051025390625,16.61369676271997,16.61369676271997,1.9991241693496704,0.999579131603241,140,1219.0410888671875,14.586070074224514,14.586070074224514,1.999158263206482,0.3378995433789954,0.3424657534246575,0.319634703196347
14,size_only,0.0005,20,0.9999477,3906768.5,2983623.0,-0.9999477,0.3512279,-1.398390769958496,fedyogi,1.0,0.003,200.69984553253283,200.0005507131728,False,0.9996797442436218,148,1385.690478515625,17.31526884692006,17.31526884692006,1.9993594884872437,0.9994992613792419,150,1421.70634765625,17.985976802587498,17.985976802587498,1.9989985227584839,0.9996543526649475,140,1229.5581298828124,15.716289667455309,15.716289667455309,1.999308705329895,0.3378995433789954,0.3424657534246575,0.319634703196347
15,size_only,0.0005,20,0.99991125,3906386.0,2983414.0,-0.99991125,0.35119352,-1.3979213237762451,fedyogi,1.0,0.003,200.84935609353698,200.00054161631448,False,0.9996330738067627,148,1391.752783203125,19.035060964959374,19.035060964959374,1.9992661476135254,0.99942547082901,150,1413.2577392578125,20.018289587463126,20.018289587463126,1.99885094165802,0.9995356798171997,140,1194.1457763671874,17.252414298992097,17.252414298992097,1.9990713596343994,0.3378995433789954,0.3424657534246575,0.319634703196347
16,size_only,0.0005,20,0.9998526,3905804.2,2983088.0,-0.9998526,0.3511412,-1.3972070217132568,fedyogi,1.0,0.003,201.00321639077646,200.0005316287688,False,0.9996415376663208,148,1386.559619140625,20.938044629856517,20.938044629856517,1.9992830753326416,0.9992813467979431,150,1402.181787109375,21.495187949418238,21.495187949418238,1.9985626935958862,0.999518096446991,140,1201.3973388671875,18.482040752426197,18.482040752426197,1.999036192893982,0.3378995433789954,0.3424657534246575,0.319634703196347
17,size_only,0.0005,20,0.99976057,3904947.0,2982594.0,-0.99976057,0.35106415,-1.3961548805236816,fedyogi,1.0,0.003,201.115086380097,200.00051896645175,False,0.9995840787887573,148,1376.0914794921875,21.95950427256557,21.95950427256557,1.9991681575775146,0.9993136525154114,150,1391.72958984375,22.61767173691397,22.61767173691397,1.9986273050308228,0.999345064163208,140,1176.88681640625,19.59776624383135,19.59776624383135,1.998690128326416,0.3378995433789954,0.3424657534246575,0.319634703196347
18,size_only,0.0005,20,0.99962044,3903697.8,2981860.5,-0.99962044,0.35095185,-1.3946218490600586,fedyogi,1.0,0.003,201.29348728254945,200.00050327459286,False,0.9995211362838745,148,1382.680908203125,23.67683270270664,23.67683270270664,1.999042272567749,0.9991855621337891,150,1389.7896728515625,24.564945456182123,24.564945456182123,1.9983711242675781,0.9993718266487122,140,1171.0838623046875,20.74209199989762,20.74209199989762,1.9987436532974243,0.3378995433789954,0.3424657534246575,0.319634703196347
19,size_only,0.0005,20,0.9994199,3901972.5,2980832.0,-0.9994199,0.35079673,-1.3925056457519531,fedyogi,1.0,0.003,201.5012230297326,200.00048949751348,False,0.9995237588882446,148,1357.0951171875,25.28949845689792,25.28949845689792,1.9990475177764893,0.9991844296455383,150,1377.1186279296876,26.70937116248437,26.70937116248437,1.9983688592910767,0.9992045164108276,140,1168.44873046875,22.350940339693256,22.350940339693256,1.9984090328216553,0.3378995433789954,0.3424657534246575,0.319634703196347
20,size_only,0.0005,20,0.9991497,3899705.2,2979466.8,-0.9991497,0.3505929,-1.389726161956787,fedyogi,1.0,0.003,201.67085603481917,200.00047593717164,False,0.9995132088661194,148,1333.1232421875,27.307458539262885,27.307458539262885,1.9990264177322388,0.9990467429161072,150,1356.8467529296875,27.73744161469074,27.73744161469074,1.9980934858322144,0.9992470145225525,140,1191.6918701171876,23.210931359711523,23.210931359711523,1.998494029045105,0.3378995433789954,0.3424657534246575,0.319634703196347
