round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
11,size_only,0.0005,20,0.73551583,2826670.2,2058297.0,-0.7330642,0.25412446,-0.2555525302886963,fedyogi,1.0,0.1,23.635517232094,1.9960543798657622,False,0.9594141244888306,148,594.029736328125,23.837511368309922,23.837511368309922,1.9188282489776611,0.9346722960472107,150,607.5893676757812,26.306703407870387,26.306703407870387,1.8693445920944214,0.9533231258392334,140,495.81879272460935,21.402201624009486,21.402201624009486,1.9066462516784668,0.3378995433789954,0.3424657534246575,0.319634703196347
12,size_only,0.0005,20,0.64184827,2507719.8,1750884.9,-0.6278439,0.22545005,0.011805236339569092,fedyogi,1.0,0.1,25.636555327193562,1.9775125184391875,False,0.9407365918159485,148,491.7287841796875,25.64161206357959,25.64161206357959,1.881473183631897,0.9030267000198364,150,510.9225219726562,28.358442213072443,28.358442213072443,1.8060534000396729,0.9318471550941467,140,413.3475769042969,23.603786320707524,23.603786320707524,1.8636943101882935,0.3378995433789954,0.3424657534246575,0.319634703196347
13,size_only,0.0005,20,0.58232087,2211645.8,1516846.0,-0.48284468,0.19883229,0.23137283325195312,fedyogi,1.0,0.1,28.401710035020233,1.9709844667381908,False,0.912514328956604,148,429.82343139648435,27.487868184496243,27.487868184496243,1.825028657913208,0.8714594841003418,150,401.939501953125,31.356983662138795,31.356983662138795,1.7429189682006836,0.9048106074333191,140,321.5105407714844,26.857201378689076,26.857201378689076,1.8096212148666382,0.3378995433789954,0.3424657534246575,0.319634703196347
14,size_only,0.0005,20,0.58462656,2047336.9,1447051.9,-0.29090628,0.18406053,0.34133708477020264,fedyogi,1.0,0.1,29.21700157917375,1.988228969339966,False,0.8848316669464111,148,298.8963287353516,29.43550581836317,29.43550581836317,1.7696633338928223,0.8273314833641052,150,306.6438690185547,30.039098387507018,30.039098387507018,1.6546629667282104,0.8682001233100891,140,241.46665954589844,28.73425783440859,28.73425783440859,1.7364002466201782,0.3378995433789954,0.3424657534246575,0.319634703196347
15,size_only,0.0005,20,0.6571939,1968267.6,1461975.8,-0.006081285,0.176952,0.3912304639816284,fedyogi,1.0,0.1,30.423039696153946,1.9612836018919817,False,0.8200058341026306,148,225.93291320800782,30.669985731485678,30.669985731485678,1.6400116682052612,0.7620968222618103,150,239.29795837402344,30.303417377565413,30.303417377565413,1.5241936445236206,0.7883552312850952,140,174.0052734375,30.77564545732535,30.77564545732535,1.5767104625701904,0.3378995433789954,0.3424657534246575,0.319634703196347
16,size_only,0.0005,20,0.8114251,2350196.0,1828825.6,0.3193367,0.21128829,0.13205379247665405,fedyogi,1.0,0.1,31.98365942598282,1.9362728135817466,False,0.7512383460998535,148,165.86221618652343,33.90292717099889,33.90292717099889,1.502476692199707,0.6606367230415344,150,172.68744812011718,31.108350197302624,31.108350197302624,1.3212734460830688,0.6852834820747375,140,118.91822509765625,31.29298025657307,31.29298025657307,1.3651106357574463,0.3378995433789954,0.3424657534246575,0.319634703196347
17,size_only,0.0005,20,1.0100636,3038840.5,2369620.2,0.6533946,0.27319908,-0.4511101245880127,fedyogi,1.0,0.1,33.20551246257213,1.919772440141659,False,0.643006443977356,148,112.29794158935547,31.99891155493573,31.99891155493573,1.2823421955108643,0.5760425925254822,150,110.77276153564453,34.90977330593862,34.90977330593862,1.1520851850509644,0.6322606205940247,140,70.56183166503907,33.07275501299348,33.07275501299348,1.2124701738357544,0.3378995433789954,0.3424657534246575,0.319634703196347
18,size_only,0.0005,20,1.318699,4284159.5,3319344.5,1.1152524,0.38515627,-1.884136438369751,fedyogi,1.0,0.1,34.224039177623936,1.8527363134624344,False,0.5211296677589417,148,91.30772247314454,30.458227776130688,30.458227776130688,1.0103576183319092,0.4745982885360718,150,73.56518478393555,35.67817790095926,35.67817790095926,0.8949136734008789,0.4716324806213379,140,48.625897598266604,37.086712268360195,37.086712268360195,0.8984366059303284,0.3378995433789954,0.3424657534246575,0.319634703196347
19,size_only,0.0005,20,1.5977442,5277888.5,4080609.5,1.4802377,0.4744949,-3.377286911010742,fedyogi,1.0,0.1,33.329452701109936,1.7467490725166064,False,0.5061761140823364,148,54.35938034057617,32.48706614113864,32.48706614113864,0.8416286706924438,0.4226483404636383,150,43.05213661193848,32.37540987819127,32.37540987819127,0.650123655796051,0.4155091643333435,140,39.522351837158205,35.73125611426083,35.73125611426083,0.600028932094574,0.3378995433789954,0.3424657534246575,0.319634703196347
20,size_only,0.0005,20,1.835392,5948579.0,4595547.5,1.7833979,0.5347916,-4.560464382171631,fedyogi,1.0,0.1,34.040290090579916,1.681923945863447,False,0.4185824990272522,148,42.27415161132812,35.84651338301375,35.84651338301375,0.5530832409858704,0.40777185559272766,150,35.163526916503905,33.22940814606197,33.22940814606197,0.488758385181427,0.392464280128479,140,48.17857360839844,33.45329548613077,33.45329548613077,0.4076628088951111,0.3378995433789954,0.3424657534246575,0.319634703196347
